Tipo de alojamiento;Codigo_CA;Comunidad;Residencia: Nivel 2;Año;Mes;Total;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;;2020;9;46994;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;;2020;8;69162;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;;2020;7;56735;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;;2020;6;18918;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;;2020;5;2489;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;;2020;4;0;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;;2020;3;28647;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;;2020;2;58589;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;;2020;1;46526;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;12;18495;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;11;15825;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;10;28548;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;9;40200;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;8;57309;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;7;44643;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;6;17022;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;5;2261;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;4;0;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;3;24062;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;2;49054;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en España;2020;1;39004;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;12;2320;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;11;1824;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;10;5700;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;9;6794;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;8;11853;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;7;12092;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;6;1896;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;5;228;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;4;0;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;3;4585;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;2;9535;;
Encuesta de Ocupación Hotelera;15;Navarra, Comunidad Foral de;Residentes en el Extranjero;2020;1;7522;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;12;55795;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;11;44072;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;10;112324;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;9;138425;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;8;215428;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;7;180946;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;6;43419;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;5;4800;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;4;0;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;3;88448;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;2;206949;;
Encuesta de Ocupación Hotelera;16;País Vasco;;2020;1;178133;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;12;44530;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;11;35589;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;10;84264;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;9;106502;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;8;145503;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;7;122579;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;6;36124;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;5;4165;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;4;0;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;3;59012;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;2;140586;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en España;2020;1;119417;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;12;11265;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;11;8482;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;10;28060;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;9;31923;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;8;69926;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;7;58367;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;6;7295;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;5;635;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;4;0;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;3;29436;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;2;66363;;
Encuesta de Ocupación Hotelera;16;País Vasco;Residentes en el Extranjero;2020;1;58716;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;12;6885;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;11;5818;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;10;16909;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;9;22482;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;8;37271;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;7;28202;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;6;5821;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;5;842;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;4;0;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;3;10761;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;2;37498;;
Encuesta de Ocupación Hotelera;17;Rioja, La;;2020;1;28395;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;12;6028;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;11;5156;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;10;14978;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;9;19897;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;8;33906;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;7;24751;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;6;5184;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;5;807;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;4;0;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;3;9310;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;2;33297;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en España;2020;1;25064;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;12;857;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;11;662;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;10;1931;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;9;2585;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;8;3365;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;7;3450;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;6;636;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;5;34;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;4;0;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;3;1450;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;2;4201;;
Encuesta de Ocupación Hotelera;17;Rioja, La;Residentes en el Extranjero;2020;1;3331;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;12;1630;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;11;1374;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;10;1999;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;9;2261;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;8;2595;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;7;2638;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;6;.;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;5;.;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;4;0;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;3;2420;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;2;5389;;
Encuesta de Ocupación Hotelera;18;Ceuta;;2020;1;5443;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;12;1615;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;11;1328;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;10;1852;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;9;2106;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;8;2332;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;7;2484;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;6;.;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;5;.;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;4;0;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;3;1374;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;2;3703;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en España;2020;1;3074;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;12;15;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;11;46;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;10;147;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;9;155;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;8;263;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;7;155;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;6;.;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;5;.;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;4;0;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;3;1046;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;2;1686;;
Encuesta de Ocupación Hotelera;18;Ceuta;Residentes en el Extranjero;2020;1;2369;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;12;1740;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;11;1392;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;10;1878;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;9;2010;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;8;2041;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;7;1914;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;6;.;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;5;;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;4;0;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;3;2490;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;2;4950;;
Encuesta de Ocupación Hotelera;19;Melilla;;2020;1;4766;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;12;1611;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;11;1215;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;10;1654;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;9;1653;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;8;1695;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;7;1642;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;6;.;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;5;;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;4;0;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;3;1641;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;2;3273;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en España;2020;1;2555;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;12;129;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;11;177;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;10;224;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;9;356;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;8;347;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;7;272;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;6;.;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;5;;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;4;0;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;3;849;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;2;1677;;
Encuesta de Ocupación Hotelera;19;Melilla;Residentes en el Extranjero;2020;1;2212;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;12;1138668;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;11;1206770;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;10;1784641;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;9;2017526;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;8;2271277;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;7;2082413;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;6;2014675;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;5;1973786;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;4;1786426;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;3;1466711;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;2;1168473;;
Encuesta de Ocupación Hotelera;1;Andalucía;;2019;1;958170;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;12;685364;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;11;660806;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;10;790448;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;9;969409;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;8;1346828;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;7;1198072;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;6;1051680;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;5;940680;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;4;863405;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;3;807372;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;2;695868;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en España;2019;1;522098;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;12;453304;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;11;545964;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;10;994193;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;9;1048117;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;8;924449;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;7;884341;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;6;962995;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;5;1033106;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;4;923021;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;3;659339;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;2;472605;;
Encuesta de Ocupación Hotelera;1;Andalucía;Residentes en el Extranjero;2019;1;436073;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;12;218425;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;11;189448;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;10;253287;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;9;276316;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;8;370701;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;7;293303;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;6;268159;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;5;242924;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;4;247867;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;3;247793;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;2;207192;;
Encuesta de Ocupación Hotelera;2;Aragón;;2019;1;155485;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;12;183833;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;11;148859;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;10;188809;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;9;202976;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;8;287067;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;7;220704;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;6;201270;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;5;173453;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;4;197306;;
Encuesta de Ocupación Hotelera;2;Aragón;Residentes en España;2019;3;203310;;
